ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strncpy (LI-PaRAD)|1|2.31|2.311|2.32|2.312|0.086|0.403|0.0
strncpy (GNU libc 2.39)|1|4.735|4.803|4.831|4.798|0.373|0.194|0.001
strncpy (LI-PaRAD)|2|2.31|2.311|2.321|2.312|0.081|0.806|0.001
strncpy (GNU libc 2.39)|2|4.694|4.703|4.759|4.71|0.389|0.395|0.002
strncpy (LI-PaRAD)|3|2.31|2.311|2.326|2.312|0.103|1.208|0.001
strncpy (GNU libc 2.39)|3|4.708|4.73|4.741|4.73|0.105|0.591|0.001
strncpy (LI-PaRAD)|4|2.31|2.311|2.323|2.312|0.098|1.611|0.002
strncpy (GNU libc 2.39)|4|4.621|4.623|4.628|4.623|0.042|0.806|0.0
strncpy (LI-PaRAD)|5|2.31|2.311|2.334|2.312|0.122|2.014|0.002
strncpy (GNU libc 2.39)|5|4.621|4.623|4.63|4.623|0.045|1.007|0.0
strncpy (LI-PaRAD)|6|2.31|2.311|2.318|2.312|0.08|2.417|0.002
strncpy (GNU libc 2.39)|6|4.621|4.623|4.628|4.623|0.043|1.209|0.001
strncpy (LI-PaRAD)|7|2.31|2.311|2.322|2.312|0.104|2.82|0.003
strncpy (GNU libc 2.39)|7|4.621|4.623|4.63|4.623|0.043|1.41|0.001
strncpy (LI-PaRAD)|8|2.31|2.311|2.317|2.312|0.081|3.223|0.003
strncpy (GNU libc 2.39)|8|4.345|4.379|4.451|4.382|0.439|1.7|0.007
strncpy (LI-PaRAD)|9|2.31|2.311|2.316|2.311|0.064|3.626|0.002
strncpy (GNU libc 2.39)|9|4.328|4.363|4.431|4.365|0.387|1.92|0.007
strncpy (LI-PaRAD)|10|2.31|2.311|2.318|2.312|0.087|4.029|0.003
strncpy (GNU libc 2.39)|10|4.336|4.364|4.4|4.365|0.347|2.134|0.007
strncpy (LI-PaRAD)|11|2.31|2.311|2.32|2.312|0.089|4.431|0.004
strncpy (GNU libc 2.39)|11|4.334|4.378|4.414|4.377|0.398|2.341|0.009
strncpy (LI-PaRAD)|12|2.31|2.312|2.343|2.312|0.163|4.833|0.008
strncpy (GNU libc 2.39)|12|4.349|4.384|4.413|4.383|0.339|2.55|0.009
strncpy (LI-PaRAD)|13|2.31|2.311|2.316|2.312|0.072|5.238|0.004
strncpy (GNU libc 2.39)|13|4.326|4.366|4.397|4.364|0.377|2.774|0.01
strncpy (LI-PaRAD)|14|2.31|2.311|2.316|2.312|0.075|5.64|0.004
strncpy (GNU libc 2.39)|14|4.325|4.362|4.397|4.362|0.326|2.989|0.01
strncpy (LI-PaRAD)|15|2.312|2.343|2.464|2.351|1.553|5.944|0.091
strncpy (GNU libc 2.39)|15|4.346|4.383|4.414|4.383|0.336|3.188|0.011
strncpy (LI-PaRAD)|16|2.31|2.312|2.333|2.313|0.149|6.444|0.01
strncpy (GNU libc 2.39)|16|4.175|4.209|4.222|4.208|0.202|3.541|0.007
strncpy (LI-PaRAD)|17|2.31|2.311|2.316|2.312|0.074|6.849|0.005
strncpy (GNU libc 2.39)|17|5.651|5.699|5.726|5.694|0.331|2.781|0.009
strncpy (LI-PaRAD)|18|2.31|2.311|2.316|2.312|0.077|7.252|0.006
strncpy (GNU libc 2.39)|18|5.65|5.695|5.731|5.693|0.338|2.945|0.01
strncpy (LI-PaRAD)|19|2.31|2.311|2.317|2.312|0.08|7.654|0.006
strncpy (GNU libc 2.39)|19|5.663|5.722|5.749|5.716|0.351|3.096|0.011
strncpy (LI-PaRAD)|20|2.31|2.311|2.325|2.312|0.104|8.056|0.008
strncpy (GNU libc 2.39)|20|5.5|5.524|5.545|5.523|0.194|3.372|0.007
strncpy (LI-PaRAD)|21|2.31|2.311|2.317|2.312|0.073|8.461|0.006
